,Node,Comune,f
1099,POINT (909970.1844566087 6291635.416292029),providencia,0.003965672868654176
1100,POINT (907299.7675631868 6290785.8967090845),providencia,0.003501092106469632
1101,POINT (914706.5423641748 6296378.71361313),las condes,0.0025588390740867856
1102,POINT (908404.5789635035 6291714.411597934),providencia,0.004196129690630498
1103,POINT (896818.6162008257 6288524.170771951),estacion central,0.0007883420522157504
1104,POINT (899637.5868205391 6289884.090237597),estacion central,0.0008733654370650926
1105,POINT (906486.2408715374 6291495.214505503),providencia,0.003376929230463035
1106,POINT (912596.8975966598 6278691.6517618615),puente alto,0.0012865476898063716
1107,POINT (907641.1395567663 6289709.020997757),nunoa,0.003203459033178259
1108,POINT (899816.313241503 6294803.141945771),quinta normal,0.0005906569665358829
1109,POINT (914296.4952490886 6294224.230525788),las condes,0.002586255791524699
1110,POINT (909455.4683833085 6279867.818599621),la florida,0.0013175085903084159
1111,POINT (902962.7830611302 6300902.94008685),huechuraba,0.0006692271021257348
1112,POINT (895573.8398807221 6286387.984270675),maipu,0.001262580387993796
1113,POINT (903859.2005923716 6291591.44755483),santiago,0.0030523063639569096
1114,POINT (912180.3902193315 6274828.16627771),puente alto,0.0012434167858048628
1115,POINT (904137.0152035414 6287049.048804148),san miguel,0.001732413398525378
1116,POINT (908473.5006826359 6287821.022044508),nunoa,0.002192815699273901
1117,POINT (908652.115081314 6293325.1973295035),providencia,0.0040358601511521945
1118,POINT (901046.3228764764 6297190.270266312),conchali,0.0004668799176075923
1119,POINT (910901.7287591395 6293173.582055372),las condes,0.004219584828769942
1120,POINT (901133.0328559363 6287940.857489215),estacion central,0.0007531232671818044
1121,POINT (908937.7862273796 6290630.443010159),nunoa,0.003998869702136546
1122,POINT (909415.3750153182 6290144.73393361),nunoa,0.003771415745394257
1123,POINT (914352.4491382712 6291243.003251644),la reina,0.001810415774132808
1124,POINT (900361.9428549034 6289473.954748547),estacion central,0.0009597715517964395
1125,POINT (915203.0887404608 6297273.79431833),vitacura,0.001981645623435255
1126,POINT (901348.6156758126 6275749.496267276),san bernardo,0.001014670993686228
1127,POINT (908799.2269443324 6289447.347672051),nunoa,0.003478013155144512
1128,POINT (908592.1735501306 6288843.704436075),nunoa,0.0030063220750639118
1129,POINT (904231.3547590474 6292003.895424936),santiago,0.003112978660750375
1130,POINT (909834.193016773 6278628.625910153),la florida,0.0012746506185386528
1131,POINT (900612.6124701279 6274713.602866603),san bernardo,0.00122942908906443
1132,POINT (908060.2081704186 6278237.322722118),la florida,0.0009272656101380761
1133,POINT (909090.3005854032 6293685.197757441),providencia,0.004034383094721946
1134,POINT (914249.0097430539 6298030.358660931),vitacura,0.0016796744892430963
1135,POINT (894513.1044384963 6287525.911646944),maipu,0.0011339157113381317
1136,POINT (904382.3357150473 6277704.644500261),la pintana,0.0005895299958168086
1137,POINT (912699.556370968 6277044.928201102),puente alto,0.0011919469945100923
1138,POINT (895455.363467676 6285168.330857905),maipu,0.0012558053681217811
1139,POINT (907598.7428808012 6283741.954408792),macul,0.0015095376294307883
1140,POINT (908121.4525141225 6273796.437737268),puente alto,0.0007373254282519335
1141,POINT (910985.4912854882 6297893.156851345),vitacura,0.0014583429929878285
1142,POINT (904694.6670127532 6278021.664405277),la pintana,0.0006566357979349578
1143,POINT (914944.262877909 6297445.2934720125),vitacura,0.0020139766177246885
1144,POINT (914589.0844746865 6291371.319062748),la reina,0.0016875544325087005
1145,POINT (899393.3931162604 6302194.991302311),quilicura,0.00038187340193047433
1146,POINT (909828.0413118906 6273938.668599817),puente alto,0.001413845374732163
1147,POINT (913478.5139697057 6292699.483208815),las condes,0.002651339604503357
1148,POINT (903510.8925369475 6282467.171156872),la cisterna,0.0014186697660552932
1149,POINT (898007.0823158165 6285079.728752265),cerrillos,0.0008091367450577063
1150,POINT (894531.1193828126 6287351.303315823),maipu,0.0011908688258137168
1151,POINT (913017.0334843753 6280468.619523052),la florida,0.0011607434862776112
1152,POINT (913382.8584489226 6289987.469727896),la reina,0.001971644065325619
1153,POINT (901334.8098782254 6275755.816231367),el bosque,0.0010173843319182551
1154,POINT (898502.433674365 6274349.004892572),san bernardo,0.0013228341688085842
1155,POINT (904154.0153547943 6284383.528366092),san miguel,0.0016685127831975758
1156,POINT (914241.7389586167 6294805.429903824),las condes,0.0028066049888118795
1157,POINT (910998.9471355996 6280528.931339253),la florida,0.0016469012538727428
1158,POINT (907293.9476061157 6292586.40475102),providencia,0.0033976363399728
1159,POINT (905273.4082370773 6295156.559177606),recoleta,0.0009093976670491309
1160,POINT (895297.4186595972 6286343.291511688),maipu,0.0013215957583189116
1161,POINT (908185.5815186971 6280794.904896818),la florida,0.0012900185541729163
1162,POINT (900311.9802958525 6271651.738145066),san bernardo,0.0005530010850708245
1163,POINT (910830.1716200917 6272410.334730206),puente alto,0.0013538665317361107
1164,POINT (905397.7184377885 6287919.778064494),santiago,0.0017112546771440068
1165,POINT (903793.1467889585 6284646.252290988),san miguel,0.0017719885325369492
1166,POINT (914076.592378465 6287126.897568924),penalolen,0.0008246012323629328
1167,POINT (903214.417662062 6290095.563318856),santiago,0.0022645582485315598
1168,POINT (902989.0233856407 6281918.961764423),la cisterna,0.0013240916079805287
1169,POINT (913072.5315953498 6297117.352215713),vitacura,0.0026615472297234306
1170,POINT (900938.0711289928 6285853.1183462795),pedro aguirre cerda,0.0006955743149302073
1171,POINT (896001.7477857096 6285393.526617876),maipu,0.001122699900397389
1172,POINT (904284.195024159 6297641.9290165845),recoleta,0.0006980657742031832
1173,POINT (914980.3319895645 6292826.915398711),las condes,0.001626416756142669
1174,POINT (914504.0970178307 6297645.326430514),vitacura,0.00200056411718469
1175,POINT (911785.2921337383 6295169.644858375),las condes,0.004247479811809086
1176,POINT (909213.7240155893 6295925.320024296),vitacura,0.0016978469732156886
1177,POINT (904529.1229319137 6291516.58343658),santiago,0.0034461494302371934
1178,POINT (903261.4288682095 6295204.581103814),independencia,0.0008874857457893366
1179,POINT (911232.322757186 6277406.033527416),puente alto,0.0013563990648789313
1180,POINT (905175.550623011 6285288.134286558),san joaquin,0.0013689863554830148
1181,POINT (891556.468360672 6280408.587721126),maipu,0.0006552975604265171
1182,POINT (912184.4244698985 6286793.382073002),penalolen,0.001024249984967457
1183,POINT (901641.0797158522 6290135.409603829),estacion central,0.0014045339343221343
1184,POINT (902288.1999985771 6279780.739403102),el bosque,0.0009979924263358343
1185,POINT (897528.4934660392 6294933.840540582),renca,0.0004525733841479581
1186,POINT (911118.3363934613 6296429.927981629),vitacura,0.003057857150339153
1187,POINT (905119.3717761778 6296735.287800601),recoleta,0.0007848883063370556
1188,POINT (910867.412998588 6289088.351812443),nunoa,0.002653233510961296
1189,POINT (900410.821988963 6277177.5344045535),el bosque,0.0008825258114256936
1190,POINT (909616.4890081978 6295027.028369555),vitacura,0.003017448671025837
1191,POINT (910114.9857008597 6281342.3341978155),la florida,0.0015244120757022144
1192,POINT (899600.9968950732 6288864.810593851),estacion central,0.0007612039983575848
1193,POINT (894125.1023346629 6283349.205985225),maipu,0.0012173485468106042
1194,POINT (912238.2097536102 6293411.926959781),las condes,0.003803391831522472
1195,POINT (910901.7287591395 6293173.582055372),las condes,0.004219584828769942
1196,POINT (906845.339152827 6291701.725382609),providencia,0.0034679809753687357
1197,POINT (901999.5777569929 6289252.274508449),santiago,0.001251494819204185
1198,POINT (909853.1551134773 6278629.532950731),la florida,0.0012786436476048438
1199,POINT (908930.598748008 6285686.781202955),macul,0.0013638579025903028
1200,POINT (901057.6072460946 6290148.093151225),estacion central,0.001211411698286771
1201,POINT (915520.2693415051 6290255.20565118),la reina,0.0010302621995526167
1202,POINT (914051.8968001803 6295306.623883663),las condes,0.0030590170520984747
1203,POINT (909761.9579289958 6285082.70876755),macul,0.0012590310045846318
1204,POINT (902224.7479271798 6292768.6028338205),santiago,0.0011394670298844247
1205,POINT (912896.3054180706 6291065.79865279),la reina,0.0025593758310706216
1206,POINT (891033.5585536277 6281716.5191721),maipu,0.0008574299012703014
1207,POINT (914578.0104441481 6286775.732821465),penalolen,0.0006751656564929812
1208,POINT (902425.0714549513 6267978.441270795),san bernardo,9.959095864609648e-05
1209,POINT (907706.3702846225 6290587.277216073),providencia,0.003621407993123574
1210,POINT (906162.0994879664 6295145.346836628),recoleta,0.0007738402500120678
1211,POINT (908938.2370053066 6292373.431917509),providencia,0.004414681243346938
1212,POINT (898391.2421614861 6278693.371621542),san bernardo,0.00045914763028002075
1213,POINT (909761.9579289958 6285082.70876755),macul,0.0012590310045846318
1214,POINT (894471.0760833095 6288952.983773841),maipu,0.0005702138356114958
1215,POINT (913471.5341461317 6297946.798686439),vitacura,0.001770564864715435
1216,POINT (906394.2688938227 6298656.453116359),huechuraba,0.00047063196915068933
1217,POINT (898056.1069345619 6299604.849578559),quilicura,0.0009329875287660769
1218,POINT (898630.4844514248 6274322.004082242),san bernardo,0.0013685896667944663
1219,POINT (909049.6564774765 6290189.973380443),nunoa,0.003855410581456702
1220,POINT (911569.8445741953 6294671.815617943),las condes,0.004350074847630133
1221,POINT (910574.7987036146 6292773.024455033),las condes,0.004170558022732784
1222,POINT (916458.200306006 6294124.892064635),las condes,0.0010404742510144798
1223,POINT (905258.1677599261 6295712.826223062),recoleta,0.0008185708470566437
1224,POINT (906290.02446195 6289664.269252461),nunoa,0.002625491842265271
1225,POINT (910247.9903622147 6272582.136199661),puente alto,0.0014260822535747642
1226,POINT (908465.811437845 6282083.6659822045),la florida,0.0017332312746481887
1227,POINT (912525.6795261125 6292757.077526758),las condes,0.0032728965672746578
1228,POINT (912203.2597280095 6290942.810850799),la reina,0.002817563432198513
1229,POINT (914724.0991716604 6298003.930974975),vitacura,0.0016490955447739913
1230,POINT (904472.5520420738 6287759.60127032),santiago,0.0017353831496398503
1231,POINT (913777.4316656339 6294592.9180711685),las condes,0.0031536612481309033
1232,POINT (912809.203109694 6277913.142149862),puente alto,0.0011462342842544796
1233,POINT (910557.4173852452 6287699.900219038),nunoa,0.0018078669887104366
1234,POINT (897354.680134802 6284718.1988883745),cerrillos,0.0009073524791727359
1235,POINT (912731.3839556032 6281394.877785969),la florida,0.0011762144101932093
1236,POINT (912279.9354938383 6290755.235661327),la reina,0.0027508299101011357
1237,POINT (904156.9505649959 6296391.024053443),recoleta,0.0008172713341160806
1238,POINT (910314.7444373218 6293426.773878057),las condes,0.00438091723635061
1239,POINT (903278.4995348463 6300973.019720281),huechuraba,0.0005975800497817953
1240,POINT (898406.7850198075 6299473.240796316),quilicura,0.0008132440551857946
1241,POINT (913526.2821824609 6288561.688992936),la reina,0.0012420391230311436
1242,POINT (901898.4761210036 6276306.060951754),el bosque,0.0008663682489166508
1243,POINT (913752.2156653886 6274219.579040616),puente alto,0.0004344702449042268
1244,POINT (904354.2836770391 6283855.172274642),san miguel,0.0015053288922927653
1245,POINT (907365.6878689728 6289803.22577909),nunoa,0.003108047459371678
1246,POINT (906383.2502936248 6289969.43698029),nunoa,0.0028241823059437883
1247,POINT (901312.5067577446 6291138.712569071),santiago,0.0012396879982803284
1248,POINT (916122.3290035834 6296636.638890563),las condes,0.0015331622696960858
1249,POINT (908556.9201900552 6277696.736633962),la florida,0.0009627444569103911
1250,POINT (915089.0169670924 6297633.628513691),vitacura,0.001830887636277672
1251,POINT (903002.6106869434 6289348.757279146),santiago,0.0017112261465446442
1252,POINT (902406.3461317731 6296961.218809098),conchali,0.0006194497576236961
1253,POINT (915066.2697007284 6294440.163794214),las condes,0.001971541013848129
1254,POINT (892397.7411576759 6286294.492287718),maipu,0.0008556476708956214
1255,POINT (906515.0271405329 6291922.515796278),providencia,0.003298164038337826
1256,POINT (914140.6998272405 6296764.639848342),vitacura,0.002719293655025993
1257,POINT (910751.6785638367 6297503.759665231),vitacura,0.0016854506278699412
1258,POINT (914411.0753907978 6296687.30662637),las condes,0.002646076220097281
1259,POINT (909017.992660441 6281651.77731113),la florida,0.0016858965094849476
1260,POINT (894895.1589464168 6282602.2896513),maipu,0.0006992502770483903
1261,POINT (913773.5029032654 6296944.906348495),vitacura,0.00269985364231247
1262,POINT (913699.9843481882 6292989.242839647),las condes,0.0026057795175480117
1263,POINT (907049.877579961 6284652.771152876),san joaquin,0.0013097947154152136
1264,POINT (900436.5149982993 6298903.573263757),quilicura,0.0004419925096958512
1265,POINT (909873.35964049 6295465.253633644),vitacura,0.002801582801583449
1266,POINT (910494.2451341833 6290268.970778378),nunoa,0.003333068084313874
1267,POINT (914298.5663122481 6287943.975758912),penalolen,0.0008743921206047474
1268,POINT (914894.3622567572 6296592.657762682),las condes,0.002396156285148901
1269,POINT (911713.1926697553 6294700.661552377),las condes,0.004348213823339989
1270,POINT (899406.7210357086 6275052.517445454),san bernardo,0.0015138512907303787
1271,POINT (913689.2623971659 6296011.477282625),las condes,0.003237434559729485
1272,POINT (918519.5952174568 6296720.471541888),las condes,0.000718620440084109
1273,POINT (902677.0554275264 6284831.8098296635),pedro aguirre cerda,0.0014202359039915166
1274,POINT (913668.4442896242 6291605.195067617),la reina,0.0022700761920390012
1275,POINT (904028.372044541 6285516.623682972),san miguel,0.0018240536648875534
1276,POINT (908064.4887578706 6275775.071953613),puente alto,0.0007902852502027054
